step_id,problem_id,run_id,pair_id,fold,prm_rating,step_type_analysis,position_bin,target_tokens,prefix_tokens,control_correct_frequency,control_correct,target_correct,danger_outcome,benefit_outcome
prm-fa241fc7e4a6f419,problem-1a7c478bb9ae0d78,1,prm-fa241fc7e4a6f419|run1,1,1,redundant,late,17,578,4/4,1,0,1,0
prm-fa241fc7e4a6f419,problem-1a7c478bb9ae0d78,2,prm-fa241fc7e4a6f419|run2,1,1,redundant,late,17,578,4/4,1,0,1,0
prm-fa241fc7e4a6f419,problem-1a7c478bb9ae0d78,3,prm-fa241fc7e4a6f419|run3,1,1,redundant,late,17,578,4/4,1,0,1,0
prm-fa241fc7e4a6f419,problem-1a7c478bb9ae0d78,4,prm-fa241fc7e4a6f419|run4,1,1,redundant,late,17,578,4/4,1,0,1,0
prm-a619a9e3e9a63362,problem-afe7eeff1cb11ff9,1,prm-a619a9e3e9a63362|run1,3,1,redundant,late,15,504,4/4,1,1,0,0
prm-a619a9e3e9a63362,problem-afe7eeff1cb11ff9,2,prm-a619a9e3e9a63362|run2,3,1,redundant,late,15,504,4/4,1,1,0,0
prm-a619a9e3e9a63362,problem-afe7eeff1cb11ff9,3,prm-a619a9e3e9a63362|run3,3,1,redundant,late,15,504,4/4,1,1,0,0
prm-a619a9e3e9a63362,problem-afe7eeff1cb11ff9,4,prm-a619a9e3e9a63362|run4,3,1,redundant,late,15,504,4/4,1,1,0,0
prm-b3c55327f85d52bf,problem-59930f06199891a2,1,prm-b3c55327f85d52bf|run1,3,-1,essential,late,51,631,4/4,1,1,0,0
prm-b3c55327f85d52bf,problem-59930f06199891a2,2,prm-b3c55327f85d52bf|run2,3,-1,essential,late,51,631,4/4,1,0,1,0
prm-b3c55327f85d52bf,problem-59930f06199891a2,3,prm-b3c55327f85d52bf|run3,3,-1,essential,late,51,631,4/4,1,1,0,0
prm-b3c55327f85d52bf,problem-59930f06199891a2,4,prm-b3c55327f85d52bf|run4,3,-1,essential,late,51,631,4/4,1,0,1,0
prm-4c7b0daf67f174f2,problem-27304254dfee5d97,1,prm-4c7b0daf67f174f2|run1,1,0,harmful,middle,17,724,0/4,0,1,0,1
prm-4c7b0daf67f174f2,problem-27304254dfee5d97,2,prm-4c7b0daf67f174f2|run2,1,0,harmful,middle,17,724,0/4,0,1,0,1
prm-4c7b0daf67f174f2,problem-27304254dfee5d97,3,prm-4c7b0daf67f174f2|run3,1,0,harmful,middle,17,724,0/4,0,1,0,1
prm-4c7b0daf67f174f2,problem-27304254dfee5d97,4,prm-4c7b0daf67f174f2|run4,1,0,harmful,middle,17,724,0/4,0,1,0,1
prm-bd9c89c30ff0439e,problem-59930f06199891a2,1,prm-bd9c89c30ff0439e|run1,3,1,essential,late,28,549,3/4,1,1,0,0
prm-bd9c89c30ff0439e,problem-59930f06199891a2,2,prm-bd9c89c30ff0439e|run2,3,1,essential,late,28,549,3/4,1,1,0,0
prm-bd9c89c30ff0439e,problem-59930f06199891a2,3,prm-bd9c89c30ff0439e|run3,3,1,essential,late,28,549,3/4,0,1,0,1
prm-bd9c89c30ff0439e,problem-59930f06199891a2,4,prm-bd9c89c30ff0439e|run4,3,1,essential,late,28,549,3/4,1,1,0,0
prm-8cc3ef6509ad6fbf,problem-7402b093e77ab835,1,prm-8cc3ef6509ad6fbf|run1,3,1,essential,early,89,307,4/4,1,1,0,0
prm-8cc3ef6509ad6fbf,problem-7402b093e77ab835,2,prm-8cc3ef6509ad6fbf|run2,3,1,essential,early,89,307,4/4,1,1,0,0
prm-8cc3ef6509ad6fbf,problem-7402b093e77ab835,3,prm-8cc3ef6509ad6fbf|run3,3,1,essential,early,89,307,4/4,1,1,0,0
prm-8cc3ef6509ad6fbf,problem-7402b093e77ab835,4,prm-8cc3ef6509ad6fbf|run4,3,1,essential,early,89,307,4/4,1,1,0,0
prm-649bf3fbe6231218,problem-70cf8bf9114223fc,1,prm-649bf3fbe6231218|run1,1,1,essential,late,28,682,4/4,1,1,0,0
prm-649bf3fbe6231218,problem-70cf8bf9114223fc,2,prm-649bf3fbe6231218|run2,1,1,essential,late,28,682,4/4,1,1,0,0
prm-649bf3fbe6231218,problem-70cf8bf9114223fc,3,prm-649bf3fbe6231218|run3,1,1,essential,late,28,682,4/4,1,1,0,0
prm-649bf3fbe6231218,problem-70cf8bf9114223fc,4,prm-649bf3fbe6231218|run4,1,1,essential,late,28,682,4/4,1,1,0,0
prm-42aa85293ce04d6c,problem-ab7e10c4af73c9ed,1,prm-42aa85293ce04d6c|run1,1,1,redundant,middle,14,432,0/4,0,0,0,0
prm-42aa85293ce04d6c,problem-ab7e10c4af73c9ed,2,prm-42aa85293ce04d6c|run2,1,1,redundant,middle,14,432,0/4,0,0,0,0
prm-42aa85293ce04d6c,problem-ab7e10c4af73c9ed,3,prm-42aa85293ce04d6c|run3,1,1,redundant,middle,14,432,0/4,0,0,0,0
prm-42aa85293ce04d6c,problem-ab7e10c4af73c9ed,4,prm-42aa85293ce04d6c|run4,1,1,redundant,middle,14,432,0/4,0,0,0,0
prm-1032a7112c293158,problem-ebebe01a18f218d6,1,prm-1032a7112c293158|run1,2,1,redundant,early,20,312,0/4,0,0,0,0
prm-1032a7112c293158,problem-ebebe01a18f218d6,2,prm-1032a7112c293158|run2,2,1,redundant,early,20,312,0/4,0,0,0,0
prm-1032a7112c293158,problem-ebebe01a18f218d6,3,prm-1032a7112c293158|run3,2,1,redundant,early,20,312,0/4,0,0,0,0
prm-1032a7112c293158,problem-ebebe01a18f218d6,4,prm-1032a7112c293158|run4,2,1,redundant,early,20,312,0/4,0,0,0,0
prm-2d19813fccf4dac9,problem-92992c0e162b3d6d,1,prm-2d19813fccf4dac9|run1,2,0,redundant,late,39,540,0/4,0,0,0,0
prm-2d19813fccf4dac9,problem-92992c0e162b3d6d,2,prm-2d19813fccf4dac9|run2,2,0,redundant,late,39,540,0/4,0,0,0,0
prm-2d19813fccf4dac9,problem-92992c0e162b3d6d,3,prm-2d19813fccf4dac9|run3,2,0,redundant,late,39,540,0/4,0,0,0,0
prm-2d19813fccf4dac9,problem-92992c0e162b3d6d,4,prm-2d19813fccf4dac9|run4,2,0,redundant,late,39,540,0/4,0,0,0,0
prm-1fa85012955acc38,problem-9f3b9f8d7ae2958e,1,prm-1fa85012955acc38|run1,2,1,essential,early,20,442,4/4,1,1,0,0
prm-1fa85012955acc38,problem-9f3b9f8d7ae2958e,2,prm-1fa85012955acc38|run2,2,1,essential,early,20,442,4/4,1,1,0,0
prm-1fa85012955acc38,problem-9f3b9f8d7ae2958e,3,prm-1fa85012955acc38|run3,2,1,essential,early,20,442,4/4,1,1,0,0
prm-1fa85012955acc38,problem-9f3b9f8d7ae2958e,4,prm-1fa85012955acc38|run4,2,1,essential,early,20,442,4/4,1,1,0,0
prm-6a679885fe24ca4d,problem-108f81538ad8d2c1,1,prm-6a679885fe24ca4d|run1,1,-1,harmful,middle,32,659,0/4,0,0,0,0
prm-6a679885fe24ca4d,problem-108f81538ad8d2c1,2,prm-6a679885fe24ca4d|run2,1,-1,harmful,middle,32,659,0/4,0,0,0,0
prm-6a679885fe24ca4d,problem-108f81538ad8d2c1,3,prm-6a679885fe24ca4d|run3,1,-1,harmful,middle,32,659,0/4,0,0,0,0
prm-6a679885fe24ca4d,problem-108f81538ad8d2c1,4,prm-6a679885fe24ca4d|run4,1,-1,harmful,middle,32,659,0/4,0,0,0,0
prm-bbdc2cbce9d5d71d,problem-746a8f87097718e5,1,prm-bbdc2cbce9d5d71d|run1,3,1,essential,middle,67,396,3/4,1,0,1,0
prm-bbdc2cbce9d5d71d,problem-746a8f87097718e5,2,prm-bbdc2cbce9d5d71d|run2,3,1,essential,middle,67,396,3/4,1,0,1,0
prm-bbdc2cbce9d5d71d,problem-746a8f87097718e5,3,prm-bbdc2cbce9d5d71d|run3,3,1,essential,middle,67,396,3/4,0,1,0,1
prm-bbdc2cbce9d5d71d,problem-746a8f87097718e5,4,prm-bbdc2cbce9d5d71d|run4,3,1,essential,middle,67,396,3/4,1,1,0,0
prm-61500888ffe32624,problem-d699cb734c33a748,1,prm-61500888ffe32624|run1,0,1,essential,early,33,431,1/4,0,1,0,1
prm-61500888ffe32624,problem-d699cb734c33a748,2,prm-61500888ffe32624|run2,0,1,essential,early,33,431,1/4,0,0,0,0
prm-61500888ffe32624,problem-d699cb734c33a748,3,prm-61500888ffe32624|run3,0,1,essential,early,33,431,1/4,1,0,1,0
prm-61500888ffe32624,problem-d699cb734c33a748,4,prm-61500888ffe32624|run4,0,1,essential,early,33,431,1/4,0,1,0,1
prm-3b8fc6d3080aade1,problem-498bac6c50d80f1b,1,prm-3b8fc6d3080aade1|run1,0,0,redundant,late,38,629,4/4,1,1,0,0
prm-3b8fc6d3080aade1,problem-498bac6c50d80f1b,2,prm-3b8fc6d3080aade1|run2,0,0,redundant,late,38,629,4/4,1,1,0,0
prm-3b8fc6d3080aade1,problem-498bac6c50d80f1b,3,prm-3b8fc6d3080aade1|run3,0,0,redundant,late,38,629,4/4,1,1,0,0
prm-3b8fc6d3080aade1,problem-498bac6c50d80f1b,4,prm-3b8fc6d3080aade1|run4,0,0,redundant,late,38,629,4/4,1,1,0,0
prm-24d79d07da1abeb8,problem-ecf5fa925de2e2ec,1,prm-24d79d07da1abeb8|run1,3,0,essential,middle,41,425,4/4,1,1,0,0
prm-24d79d07da1abeb8,problem-ecf5fa925de2e2ec,2,prm-24d79d07da1abeb8|run2,3,0,essential,middle,41,425,4/4,1,1,0,0
prm-24d79d07da1abeb8,problem-ecf5fa925de2e2ec,3,prm-24d79d07da1abeb8|run3,3,0,essential,middle,41,425,4/4,1,1,0,0
prm-24d79d07da1abeb8,problem-ecf5fa925de2e2ec,4,prm-24d79d07da1abeb8|run4,3,0,essential,middle,41,425,4/4,1,1,0,0
prm-b8457436293d4e60,problem-92992c0e162b3d6d,1,prm-b8457436293d4e60|run1,2,-1,harmful,late,38,559,0/4,0,0,0,0
prm-b8457436293d4e60,problem-92992c0e162b3d6d,2,prm-b8457436293d4e60|run2,2,-1,harmful,late,38,559,0/4,0,0,0,0
prm-b8457436293d4e60,problem-92992c0e162b3d6d,3,prm-b8457436293d4e60|run3,2,-1,harmful,late,38,559,0/4,0,0,0,0
prm-b8457436293d4e60,problem-92992c0e162b3d6d,4,prm-b8457436293d4e60|run4,2,-1,harmful,late,38,559,0/4,0,0,0,0
prm-9ef4a4362f8a777c,problem-edc76d80b3d26c0a,1,prm-9ef4a4362f8a777c|run1,3,0,essential,middle,24,586,4/4,1,1,0,0
prm-9ef4a4362f8a777c,problem-edc76d80b3d26c0a,2,prm-9ef4a4362f8a777c|run2,3,0,essential,middle,24,586,4/4,1,1,0,0
prm-9ef4a4362f8a777c,problem-edc76d80b3d26c0a,3,prm-9ef4a4362f8a777c|run3,3,0,essential,middle,24,586,4/4,1,1,0,0
prm-9ef4a4362f8a777c,problem-edc76d80b3d26c0a,4,prm-9ef4a4362f8a777c|run4,3,0,essential,middle,24,586,4/4,1,1,0,0
prm-7af50adf0a42982f,problem-59930f06199891a2,1,prm-7af50adf0a42982f|run1,3,1,redundant,early,20,297,0/4,0,0,0,0
prm-7af50adf0a42982f,problem-59930f06199891a2,2,prm-7af50adf0a42982f|run2,3,1,redundant,early,20,297,0/4,0,0,0,0
prm-7af50adf0a42982f,problem-59930f06199891a2,3,prm-7af50adf0a42982f|run3,3,1,redundant,early,20,297,0/4,0,0,0,0
prm-7af50adf0a42982f,problem-59930f06199891a2,4,prm-7af50adf0a42982f|run4,3,1,redundant,early,20,297,0/4,0,0,0,0
prm-4c8c15a6cba67d79,problem-96a8c62f9c87bbff,1,prm-4c8c15a6cba67d79|run1,4,1,redundant,early,19,358,0/4,0,0,0,0
prm-4c8c15a6cba67d79,problem-96a8c62f9c87bbff,2,prm-4c8c15a6cba67d79|run2,4,1,redundant,early,19,358,0/4,0,0,0,0
prm-4c8c15a6cba67d79,problem-96a8c62f9c87bbff,3,prm-4c8c15a6cba67d79|run3,4,1,redundant,early,19,358,0/4,0,0,0,0
prm-4c8c15a6cba67d79,problem-96a8c62f9c87bbff,4,prm-4c8c15a6cba67d79|run4,4,1,redundant,early,19,358,0/4,0,0,0,0
prm-242890b88c115e2c,problem-57971ca6c2f0ea0b,1,prm-242890b88c115e2c|run1,0,1,essential,late,57,801,3/4,1,1,0,0
prm-242890b88c115e2c,problem-57971ca6c2f0ea0b,2,prm-242890b88c115e2c|run2,0,1,essential,late,57,801,3/4,1,0,1,0
prm-242890b88c115e2c,problem-57971ca6c2f0ea0b,3,prm-242890b88c115e2c|run3,0,1,essential,late,57,801,3/4,1,0,1,0
prm-242890b88c115e2c,problem-57971ca6c2f0ea0b,4,prm-242890b88c115e2c|run4,0,1,essential,late,57,801,3/4,0,0,0,0
prm-2c5e0537236b9a03,problem-9855ca472cb26c0b,1,prm-2c5e0537236b9a03|run1,0,1,essential,early,36,422,0/4,0,0,0,0
prm-2c5e0537236b9a03,problem-9855ca472cb26c0b,2,prm-2c5e0537236b9a03|run2,0,1,essential,early,36,422,0/4,0,0,0,0
prm-2c5e0537236b9a03,problem-9855ca472cb26c0b,3,prm-2c5e0537236b9a03|run3,0,1,essential,early,36,422,0/4,0,0,0,0
prm-2c5e0537236b9a03,problem-9855ca472cb26c0b,4,prm-2c5e0537236b9a03|run4,0,1,essential,early,36,422,0/4,0,1,0,1
prm-64052b65a1c192c7,problem-50586870d07058f9,1,prm-64052b65a1c192c7|run1,2,-1,harmful,late,32,873,0/4,0,0,0,0
prm-64052b65a1c192c7,problem-50586870d07058f9,2,prm-64052b65a1c192c7|run2,2,-1,harmful,late,32,873,0/4,0,0,0,0
prm-64052b65a1c192c7,problem-50586870d07058f9,3,prm-64052b65a1c192c7|run3,2,-1,harmful,late,32,873,0/4,0,0,0,0
prm-64052b65a1c192c7,problem-50586870d07058f9,4,prm-64052b65a1c192c7|run4,2,-1,harmful,late,32,873,0/4,0,0,0,0
prm-05db80661c2eea87,problem-ca9cbef015dfaab2,1,prm-05db80661c2eea87|run1,4,0,redundant,late,30,603,4/4,1,1,0,0
prm-05db80661c2eea87,problem-ca9cbef015dfaab2,2,prm-05db80661c2eea87|run2,4,0,redundant,late,30,603,4/4,1,1,0,0
prm-05db80661c2eea87,problem-ca9cbef015dfaab2,3,prm-05db80661c2eea87|run3,4,0,redundant,late,30,603,4/4,1,1,0,0
prm-05db80661c2eea87,problem-ca9cbef015dfaab2,4,prm-05db80661c2eea87|run4,4,0,redundant,late,30,603,4/4,1,1,0,0
prm-dfed03ca959f8315,problem-2757934eba881767,1,prm-dfed03ca959f8315|run1,2,1,essential,middle,41,699,0/4,0,0,0,0
prm-dfed03ca959f8315,problem-2757934eba881767,2,prm-dfed03ca959f8315|run2,2,1,essential,middle,41,699,0/4,0,0,0,0
prm-dfed03ca959f8315,problem-2757934eba881767,3,prm-dfed03ca959f8315|run3,2,1,essential,middle,41,699,0/4,0,0,0,0
prm-dfed03ca959f8315,problem-2757934eba881767,4,prm-dfed03ca959f8315|run4,2,1,essential,middle,41,699,0/4,0,0,0,0
prm-ca096eb77c3d707b,problem-108f81538ad8d2c1,1,prm-ca096eb77c3d707b|run1,1,0,redundant,early,19,486,0/4,0,0,0,0
prm-ca096eb77c3d707b,problem-108f81538ad8d2c1,2,prm-ca096eb77c3d707b|run2,1,0,redundant,early,19,486,0/4,0,1,0,1
prm-ca096eb77c3d707b,problem-108f81538ad8d2c1,3,prm-ca096eb77c3d707b|run3,1,0,redundant,early,19,486,0/4,0,1,0,1
prm-ca096eb77c3d707b,problem-108f81538ad8d2c1,4,prm-ca096eb77c3d707b|run4,1,0,redundant,early,19,486,0/4,0,1,0,1
prm-dbb76c0284dc2629,problem-108f81538ad8d2c1,1,prm-dbb76c0284dc2629|run1,1,-1,harmful,early,36,458,0/4,0,1,0,1
prm-dbb76c0284dc2629,problem-108f81538ad8d2c1,2,prm-dbb76c0284dc2629|run2,1,-1,harmful,early,36,458,0/4,0,1,0,1
prm-dbb76c0284dc2629,problem-108f81538ad8d2c1,3,prm-dbb76c0284dc2629|run3,1,-1,harmful,early,36,458,0/4,0,0,0,0
prm-dbb76c0284dc2629,problem-108f81538ad8d2c1,4,prm-dbb76c0284dc2629|run4,1,-1,harmful,early,36,458,0/4,0,1,0,1
prm-c93b572ed45d09e3,problem-a54ef7e372ba2713,1,prm-c93b572ed45d09e3|run1,1,-1,harmful,middle,46,351,4/4,1,1,0,0
prm-c93b572ed45d09e3,problem-a54ef7e372ba2713,2,prm-c93b572ed45d09e3|run2,1,-1,harmful,middle,46,351,4/4,1,1,0,0
prm-c93b572ed45d09e3,problem-a54ef7e372ba2713,3,prm-c93b572ed45d09e3|run3,1,-1,harmful,middle,46,351,4/4,1,1,0,0
prm-c93b572ed45d09e3,problem-a54ef7e372ba2713,4,prm-c93b572ed45d09e3|run4,1,-1,harmful,middle,46,351,4/4,1,1,0,0
prm-7805f2fb660af82c,problem-e560d5cf6d3fecc5,1,prm-7805f2fb660af82c|run1,0,1,essential,middle,69,478,0/4,0,1,0,1
prm-7805f2fb660af82c,problem-e560d5cf6d3fecc5,2,prm-7805f2fb660af82c|run2,0,1,essential,middle,69,478,0/4,0,1,0,1
prm-7805f2fb660af82c,problem-e560d5cf6d3fecc5,3,prm-7805f2fb660af82c|run3,0,1,essential,middle,69,478,0/4,0,1,0,1
prm-7805f2fb660af82c,problem-e560d5cf6d3fecc5,4,prm-7805f2fb660af82c|run4,0,1,essential,middle,69,478,0/4,0,1,0,1
prm-694eda0133adae37,problem-eb3187c38ab27028,1,prm-694eda0133adae37|run1,1,0,redundant,middle,21,620,4/4,1,1,0,0
prm-694eda0133adae37,problem-eb3187c38ab27028,2,prm-694eda0133adae37|run2,1,0,redundant,middle,21,620,4/4,1,1,0,0
prm-694eda0133adae37,problem-eb3187c38ab27028,3,prm-694eda0133adae37|run3,1,0,redundant,middle,21,620,4/4,1,1,0,0
prm-694eda0133adae37,problem-eb3187c38ab27028,4,prm-694eda0133adae37|run4,1,0,redundant,middle,21,620,4/4,1,1,0,0
prm-6c4e585fba73949f,problem-5932169135a7e725,1,prm-6c4e585fba73949f|run1,4,-1,harmful,middle,35,519,0/4,0,0,0,0
prm-6c4e585fba73949f,problem-5932169135a7e725,2,prm-6c4e585fba73949f|run2,4,-1,harmful,middle,35,519,0/4,0,0,0,0
prm-6c4e585fba73949f,problem-5932169135a7e725,3,prm-6c4e585fba73949f|run3,4,-1,harmful,middle,35,519,0/4,0,0,0,0
prm-6c4e585fba73949f,problem-5932169135a7e725,4,prm-6c4e585fba73949f|run4,4,-1,harmful,middle,35,519,0/4,0,1,0,1
prm-2953ceb48c3d11eb,problem-c4f4fd84bb522f70,1,prm-2953ceb48c3d11eb|run1,2,0,harmful,early,36,303,4/4,1,1,0,0
prm-2953ceb48c3d11eb,problem-c4f4fd84bb522f70,2,prm-2953ceb48c3d11eb|run2,2,0,harmful,early,36,303,4/4,1,1,0,0
prm-2953ceb48c3d11eb,problem-c4f4fd84bb522f70,3,prm-2953ceb48c3d11eb|run3,2,0,harmful,early,36,303,4/4,1,1,0,0
prm-2953ceb48c3d11eb,problem-c4f4fd84bb522f70,4,prm-2953ceb48c3d11eb|run4,2,0,harmful,early,36,303,4/4,1,1,0,0
prm-5be58b31f228d28e,problem-dedb35fff0a06a5e,1,prm-5be58b31f228d28e|run1,3,-1,harmful,early,25,342,4/4,1,1,0,0
prm-5be58b31f228d28e,problem-dedb35fff0a06a5e,2,prm-5be58b31f228d28e|run2,3,-1,harmful,early,25,342,4/4,1,1,0,0
prm-5be58b31f228d28e,problem-dedb35fff0a06a5e,3,prm-5be58b31f228d28e|run3,3,-1,harmful,early,25,342,4/4,1,1,0,0
prm-5be58b31f228d28e,problem-dedb35fff0a06a5e,4,prm-5be58b31f228d28e|run4,3,-1,harmful,early,25,342,4/4,1,1,0,0
prm-de2964131ac70829,problem-d41322c9103030ce,1,prm-de2964131ac70829|run1,0,1,harmful,early,28,366,2/4,0,1,0,1
prm-de2964131ac70829,problem-d41322c9103030ce,2,prm-de2964131ac70829|run2,0,1,harmful,early,28,366,2/4,1,1,0,0
prm-de2964131ac70829,problem-d41322c9103030ce,3,prm-de2964131ac70829|run3,0,1,harmful,early,28,366,2/4,1,1,0,0
prm-de2964131ac70829,problem-d41322c9103030ce,4,prm-de2964131ac70829|run4,0,1,harmful,early,28,366,2/4,0,1,0,1
prm-a9006452bf5662ee,problem-782deeefb596a9df,1,prm-a9006452bf5662ee|run1,1,-1,redundant,early,27,371,4/4,1,1,0,0
prm-a9006452bf5662ee,problem-782deeefb596a9df,2,prm-a9006452bf5662ee|run2,1,-1,redundant,early,27,371,4/4,1,1,0,0
prm-a9006452bf5662ee,problem-782deeefb596a9df,3,prm-a9006452bf5662ee|run3,1,-1,redundant,early,27,371,4/4,1,1,0,0
prm-a9006452bf5662ee,problem-782deeefb596a9df,4,prm-a9006452bf5662ee|run4,1,-1,redundant,early,27,371,4/4,1,1,0,0
prm-9def3665fa2dd260,problem-3b95366916efe8e8,1,prm-9def3665fa2dd260|run1,4,1,harmful,middle,41,490,3/4,1,1,0,0
prm-9def3665fa2dd260,problem-3b95366916efe8e8,2,prm-9def3665fa2dd260|run2,4,1,harmful,middle,41,490,3/4,1,1,0,0
prm-9def3665fa2dd260,problem-3b95366916efe8e8,3,prm-9def3665fa2dd260|run3,4,1,harmful,middle,41,490,3/4,1,1,0,0
prm-9def3665fa2dd260,problem-3b95366916efe8e8,4,prm-9def3665fa2dd260|run4,4,1,harmful,middle,41,490,3/4,0,1,0,1
prm-317d37656fcc5ddd,problem-24416ee05263b731,1,prm-317d37656fcc5ddd|run1,0,0,essential,middle,43,394,4/4,1,1,0,0
prm-317d37656fcc5ddd,problem-24416ee05263b731,2,prm-317d37656fcc5ddd|run2,0,0,essential,middle,43,394,4/4,1,1,0,0
prm-317d37656fcc5ddd,problem-24416ee05263b731,3,prm-317d37656fcc5ddd|run3,0,0,essential,middle,43,394,4/4,1,1,0,0
prm-317d37656fcc5ddd,problem-24416ee05263b731,4,prm-317d37656fcc5ddd|run4,0,0,essential,middle,43,394,4/4,1,1,0,0
prm-7aacc6952228d379,problem-76bb173b20d420b6,1,prm-7aacc6952228d379|run1,1,1,essential,late,82,502,4/4,1,1,0,0
prm-7aacc6952228d379,problem-76bb173b20d420b6,2,prm-7aacc6952228d379|run2,1,1,essential,late,82,502,4/4,1,1,0,0
prm-7aacc6952228d379,problem-76bb173b20d420b6,3,prm-7aacc6952228d379|run3,1,1,essential,late,82,502,4/4,1,1,0,0
prm-7aacc6952228d379,problem-76bb173b20d420b6,4,prm-7aacc6952228d379|run4,1,1,essential,late,82,502,4/4,1,1,0,0
prm-ac7f15288ce11c38,problem-b18bba5824f91f21,1,prm-ac7f15288ce11c38|run1,4,-1,harmful,early,36,369,0/4,0,1,0,1
prm-ac7f15288ce11c38,problem-b18bba5824f91f21,2,prm-ac7f15288ce11c38|run2,4,-1,harmful,early,36,369,0/4,0,1,0,1
prm-ac7f15288ce11c38,problem-b18bba5824f91f21,3,prm-ac7f15288ce11c38|run3,4,-1,harmful,early,36,369,0/4,0,1,0,1
prm-ac7f15288ce11c38,problem-b18bba5824f91f21,4,prm-ac7f15288ce11c38|run4,4,-1,harmful,early,36,369,0/4,0,1,0,1
prm-7a422bc7fddfdf54,problem-ee7c7225248fbed1,1,prm-7a422bc7fddfdf54|run1,3,-1,harmful,middle,33,440,1/4,0,0,0,0
prm-7a422bc7fddfdf54,problem-ee7c7225248fbed1,2,prm-7a422bc7fddfdf54|run2,3,-1,harmful,middle,33,440,1/4,1,0,1,0
prm-7a422bc7fddfdf54,problem-ee7c7225248fbed1,3,prm-7a422bc7fddfdf54|run3,3,-1,harmful,middle,33,440,1/4,0,0,0,0
prm-7a422bc7fddfdf54,problem-ee7c7225248fbed1,4,prm-7a422bc7fddfdf54|run4,3,-1,harmful,middle,33,440,1/4,0,0,0,0
prm-3fb0a1041b0e6522,problem-d1c9cde932510127,1,prm-3fb0a1041b0e6522|run1,3,-1,harmful,early,27,278,0/4,0,1,0,1
prm-3fb0a1041b0e6522,problem-d1c9cde932510127,2,prm-3fb0a1041b0e6522|run2,3,-1,harmful,early,27,278,0/4,0,1,0,1
prm-3fb0a1041b0e6522,problem-d1c9cde932510127,3,prm-3fb0a1041b0e6522|run3,3,-1,harmful,early,27,278,0/4,0,1,0,1
prm-3fb0a1041b0e6522,problem-d1c9cde932510127,4,prm-3fb0a1041b0e6522|run4,3,-1,harmful,early,27,278,0/4,0,1,0,1
prm-fa4778df65d9a289,problem-214693f141327f81,1,prm-fa4778df65d9a289|run1,0,-1,harmful,middle,34,409,0/4,0,1,0,1
prm-fa4778df65d9a289,problem-214693f141327f81,2,prm-fa4778df65d9a289|run2,0,-1,harmful,middle,34,409,0/4,0,1,0,1
prm-fa4778df65d9a289,problem-214693f141327f81,3,prm-fa4778df65d9a289|run3,0,-1,harmful,middle,34,409,0/4,0,0,0,0
prm-fa4778df65d9a289,problem-214693f141327f81,4,prm-fa4778df65d9a289|run4,0,-1,harmful,middle,34,409,0/4,0,0,0,0
prm-4dece02217f93500,problem-c0364fc64487e4ec,1,prm-4dece02217f93500|run1,0,0,redundant,late,21,710,4/4,1,0,1,0
prm-4dece02217f93500,problem-c0364fc64487e4ec,2,prm-4dece02217f93500|run2,0,0,redundant,late,21,710,4/4,1,1,0,0
prm-4dece02217f93500,problem-c0364fc64487e4ec,3,prm-4dece02217f93500|run3,0,0,redundant,late,21,710,4/4,1,0,1,0
prm-4dece02217f93500,problem-c0364fc64487e4ec,4,prm-4dece02217f93500|run4,0,0,redundant,late,21,710,4/4,1,0,1,0
prm-2d6ec7aa85de8014,problem-9855ca472cb26c0b,1,prm-2d6ec7aa85de8014|run1,0,0,redundant,middle,21,594,4/4,1,1,0,0
prm-2d6ec7aa85de8014,problem-9855ca472cb26c0b,2,prm-2d6ec7aa85de8014|run2,0,0,redundant,middle,21,594,4/4,1,1,0,0
prm-2d6ec7aa85de8014,problem-9855ca472cb26c0b,3,prm-2d6ec7aa85de8014|run3,0,0,redundant,middle,21,594,4/4,1,1,0,0
prm-2d6ec7aa85de8014,problem-9855ca472cb26c0b,4,prm-2d6ec7aa85de8014|run4,0,0,redundant,middle,21,594,4/4,1,1,0,0
prm-dc919cb80f6423eb,problem-57d488b1dac9c921,1,prm-dc919cb80f6423eb|run1,4,0,redundant,early,31,422,0/4,0,0,0,0
prm-dc919cb80f6423eb,problem-57d488b1dac9c921,2,prm-dc919cb80f6423eb|run2,4,0,redundant,early,31,422,0/4,0,0,0,0
prm-dc919cb80f6423eb,problem-57d488b1dac9c921,3,prm-dc919cb80f6423eb|run3,4,0,redundant,early,31,422,0/4,0,0,0,0
prm-dc919cb80f6423eb,problem-57d488b1dac9c921,4,prm-dc919cb80f6423eb|run4,4,0,redundant,early,31,422,0/4,0,0,0,0
prm-c7bf20109ee3402e,problem-eee898cfa2cd6785,1,prm-c7bf20109ee3402e|run1,2,-1,harmful,late,52,599,0/4,0,1,0,1
prm-c7bf20109ee3402e,problem-eee898cfa2cd6785,2,prm-c7bf20109ee3402e|run2,2,-1,harmful,late,52,599,0/4,0,1,0,1
prm-c7bf20109ee3402e,problem-eee898cfa2cd6785,3,prm-c7bf20109ee3402e|run3,2,-1,harmful,late,52,599,0/4,0,1,0,1
prm-c7bf20109ee3402e,problem-eee898cfa2cd6785,4,prm-c7bf20109ee3402e|run4,2,-1,harmful,late,52,599,0/4,0,1,0,1
prm-7449b3260474567e,problem-edc76d80b3d26c0a,1,prm-7449b3260474567e|run1,3,1,essential,late,49,882,4/4,1,1,0,0
